#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,sensor
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:00Z,1065.1299999999997,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:10Z,1185.0777777777776,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:20Z,1128.6444444444446,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:30Z,1368.81,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:40Z,1143.4,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:16:50Z,1370.4900000000002,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:00Z,1362.2444444444443,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:10Z,1008.3399999999999,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:20Z,1009.0666666666667,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:30Z,1179.2999999999997,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:40Z,1143.7222222222222,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:17:50Z,1125.7099999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:00Z,1649.911111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:10Z,1193.8400000000001,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:20Z,1202.5333333333335,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:30Z,1333.8700000000001,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:40Z,1214.6444444444446,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:18:50Z,1042.9,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:00Z,1010.2555555555555,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:10Z,1190.7500000000002,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:20Z,1438.788888888889,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:30Z,1145.5500000000002,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:40Z,981.1444444444446,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:19:50Z,1218.4777777777779,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:00Z,1036.65,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:10Z,1320.4555555555553,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:20Z,1259.97,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:30Z,1050.3777777777777,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:40Z,1393.64,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:20:50Z,1539.088888888889,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:00Z,1211.34,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:10Z,1150.8333333333333,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:20Z,1396.52,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:30Z,1418.3666666666668,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:40Z,1145.2599999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:21:50Z,1025.8666666666666,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:00Z,1302.7200000000003,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:10Z,1405.4888888888888,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:20Z,890.9799999999999,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:30Z,1180.6333333333332,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:40Z,1215.88,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:22:50Z,1159.1333333333334,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:00Z,1148.9444444444443,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:10Z,1278.69,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:20Z,989.7888888888888,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:30Z,1275.12,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:40Z,1093.611111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:23:50Z,1237.0800000000002,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:00Z,1078.4222222222222,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:10Z,1108.81,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:20Z,1428.088888888889,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:30Z,1247.84,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:40Z,1416,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:24:50Z,1195.2199999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:00Z,1023.7333333333333,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:10Z,1527.9444444444443,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:20Z,1313.99,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:30Z,1231.211111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:40Z,1181.4699999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:25:50Z,1270.611111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:00Z,1143.67,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:10Z,1204.3555555555556,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:20Z,1184.59,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:30Z,1213.5555555555557,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:40Z,1145.4299999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:26:50Z,1171.2111111111112,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:00Z,1228.9222222222224,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:10Z,1466.35,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:20Z,1239.611111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:30Z,1262.1,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:40Z,1078.788888888889,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:27:50Z,1193.8999999999999,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:00Z,1245.7142857142858,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:10Z,1270.3600000000001,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:20Z,974.3499999999999,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:30Z,1261.0900000000001,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:40Z,1198.4299999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:28:50Z,1100.6444444444444,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:00Z,1265.7800000000002,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:10Z,1341.6333333333334,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:20Z,1089.3,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:30Z,1523.4111111111113,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:40Z,1377.4444444444446,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:29:50Z,1315.2800000000002,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:00Z,1158.7777777777776,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:10Z,1194.67,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:20Z,1228.7555555555557,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:30Z,1325.4799999999998,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:40Z,1056.8666666666668,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:30:50Z,1153.3500000000001,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:00Z,1391.911111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:10Z,1499.27,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:20Z,1298.9444444444443,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:30Z,1311.81,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:40Z,1181.1333333333334,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:31:50Z,1003.3399999999999,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:00Z,1349.8111111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:10Z,1433.8555555555556,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:20Z,1112.73,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:30Z,1251.4888888888888,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:40Z,1129.96,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:32:50Z,1482.9777777777776,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:00Z,1337.8,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:10Z,1099.322222222222,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:20Z,1413.52,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:30Z,1000.011111111111,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:40Z,1565.07,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:33:50Z,1382.9333333333334,distance_mm,laser_distance,esp32-02,laser-01
,,10,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:34:00Z,1476.7100000000003,distance_mm,laser_distance,esp32-02,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:20Z,1083.925,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:30Z,1325.3799999999999,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:40Z,1246.8333333333335,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:06:50Z,1304.6200000000001,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:00Z,1052.2555555555557,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:10Z,1204.88,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:20Z,1616.6555555555556,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:30Z,1247.84,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:40Z,1481.7666666666667,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:07:50Z,1338.6199999999997,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:00Z,1410.888888888889,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:10Z,1313.69,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:20Z,1385.9333333333334,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:30Z,1321.0700000000002,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:40Z,1399.6333333333332,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:08:50Z,1264.81,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:00Z,1085.666666666667,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:10Z,1146.8300000000002,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:20Z,1455.8333333333333,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:30Z,1291.31,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:40Z,1222.7777777777776,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:09:50Z,1129.6699999999998,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:00Z,1044.3000000000002,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:10Z,1177.2800000000002,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:20Z,1090.9555555555553,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:30Z,1359.0666666666666,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:40Z,1197.41,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:10:50Z,1247,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:00Z,1421.48,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:10Z,1469.411111111111,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:20Z,1382.8200000000002,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:30Z,1536.8666666666666,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:40Z,1176.1100000000001,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:11:50Z,995.5444444444444,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:00Z,1138.6399999999999,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:10Z,1144.8999999999999,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:20Z,1214.18,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:30Z,1303.7111111111108,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:40Z,1071.7444444444445,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:12:50Z,1258.1,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:00Z,1072.5444444444445,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:10Z,1185.19,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:20Z,1341.4111111111113,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:30Z,1501.92,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:40Z,981.4444444444445,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:13:50Z,1205.3899999999999,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:00Z,1375.4666666666665,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:10Z,1289.7199999999998,distance_mm,laser_distance,esp32-03,laser-01
,,11,2025-07-15T13:06:15.116195371Z,2025-07-15T14:06:15.116195371Z,2025-07-15T13:14:20Z,1350.7444444444445,distance_mm,laser_distance,esp32-03,laser-01
